Index,Time,accl0,accl1,accl2,rot0,rot1,rot2,x,y,z,w
11988,11.988265,0.0578564517,0.010253042,0.545608282,8.70086002,-0.173963994,0.892696023,0.106204681,-0.325973392,-0.711773276,0.545703053
11989,11.989536,0.0607858934,0.0219708048,0.54194653,8.64207363,-0.113049999,0.956004024,0.110529728,-0.332284898,-0.708418429,0.545370936
11990,11.990296,0.0607858934,0.0219708048,0.54194653,8.64207363,-0.113049999,0.956004024,0.110529728,-0.332284898,-0.708418429,0.545370936
11991,11.991568,0.0234355256,0.0278296862,0.534622908,8.5234375,-0.0617120005,1.03367603,0.114814535,-0.338500649,-0.705001235,0.545059621
11992,11.99233,0.0234355256,0.0278296862,0.534622908,8.5234375,-0.0617120005,1.03367603,0.114814535,-0.338500649,-0.705001235,0.545059621
11993,11.993601,0.00439416105,0.0439416096,0.527299345,8.36303997,-0.0215460006,1.14007604,0.118993267,-0.344549417,-0.701523483,0.544830024
11994,11.994667,0.0029294407,0.0446739718,0.529496372,8.28616619,-0.00292599993,1.198596,0.121042475,-0.347520143,-0.699760973,0.544743478
11995,11.995666,0.00219708052,0.043209251,0.534622908,8.28616619,-0.00292599993,1.198596,0.123089544,-0.350484788,-0.697986245,0.544647396
11996,11.996631,-0.00659124181,0.0454063304,0.544875979,8.14013195,0.0303240009,1.32334995,0.12508446,-0.353391051,-0.696189284,0.544600427
11997,11.997621,-0.00219708052,0.0410121679,0.555861354,8.06352425,0.0505400002,1.38825393,0.127051964,-0.35626328,-0.694375277,0.544575334
11998,11.998472,-0.00219708052,0.0410121679,0.555861354,8.06352425,0.0694260001,1.46167004,0.128990039,-0.359102577,-0.692542315,0.544574976
11999,11.999233,0.0109854024,0.0402798094,0.569043815,7.98718214,0.0694260001,1.46167004,0.128990039,-0.359102577,-0.692542315,0.544574976
12000,12.000503,0.0153795639,0.0454063304,0.592479348,7.90791416,0.0774059966,1.54067206,0.132793769,-0.364714503,-0.688827276,0.544615626
12001,12.001263,0.0168442838,0.0454063304,0.592479348,7.90791416,0.0774059966,1.54067206,0.132793769,-0.364714503,-0.688827276,0.544615626
12002,12.002535,-0.0703065768,0.0234355256,0.548537791,7.69431591,0.0672980025,1.75347197,0.136416823,-0.370208859,-0.685037017,0.544767201
12003,12.003296,-0.0703065768,0.0234355256,0.548537791,7.69431591,0.0672980025,1.75347197,0.136416823,-0.370208859,-0.685037017,0.544767201
12004,12.004565,-0.0644476935,0.0029294407,0.533158183,7.63818979,0.079268001,1.81412005,0.139979854,-0.375643015,-0.681192756,0.544937611
12005,12.005325,-0.0644476935,0.0029294407,0.533158183,7.63818979,0.079268001,1.81412005,0.139979854,-0.375643015,-0.681192756,0.544937611
12006,12.0066,-0.043209251,0.0058588814,0.526566982,7.54429197,0.139384001,1.91094398,0.143474102,-0.380973428,-0.677281499,0.545177817
12007,12.007461,-0.043209251,0.0058588814,0.528764009,7.54429197,0.182209998,1.95749402,0.145210683,-0.38360101,-0.675297022,0.545324504
12008,12.008342,-0.0351532884,0.0109854024,0.528764009,7.51370192,0.182209998,1.95749402,0.145210683,-0.38360101,-0.67328912,0.545490444
12009,12.009325,-0.0344209298,0.0131824836,0.51924336,7.49348593,0.227696002,2.0085659,0.146945089,-0.388794065,-0.671255529,0.545676053
12010,12.010368,-0.0402798094,0.0124501223,0.520708084,7.48124981,0.276374012,2.06096792,0.14868021,-0.388794065,-0.671255529,0.545877874
12011,12.011444,-0.0351532884,0.0109854024,0.539749444,7.46821594,0.312018007,2.11017799,0.152140379,-0.393917888,-0.667117655,0.546096325
12012,12.012288,-0.0270973258,0.00952068157,0.558058441,7.45411777,0.349523991,2.15938807,0.152140379,-0.393917888,-0.667117655,0.546096325
12013,12.013591,0.0373503678,-0.0344209298,0.61225307,7.42831612,0.424802005,2.26286197,0.155587614,-0.398975015,-0.662883878,0.546583772
12014,12.014451,0.0373503678,-0.0344209298,0.61225307,7.42831612,0.424802005,2.26286197,0.157301515,-0.401479691,-0.660726011,0.546859086
12015,12.015213,0.0622506142,-0.0512652136,0.622506142,7.41448402,0.460978001,2.32936192,0.157301515,-0.401479691,-0.660726011,0.546859086
12016,12.016488,0.0790948942,-0.0651800558,0.591746986,7.39639616,0.539713979,2.47672606,0.160701782,-0.406439215,-0.656322539,0.547483742
12017,12.017248,0.0871508643,-0.0739683732,0.591746986,7.37990379,0.539713979,2.47672606,0.160701782,-0.406439215,-0.656322539,0.547483742
12018,12.01852,0.126698315,-0.0659124181,0.563917339,7.37671185,0.633080006,2.63818789,0.164080366,-0.411339939,-0.651783943,0.548217237
12019,12.019282,0.126698315,-0.0659124181,0.563917339,7.37671185,0.633080006,2.63818789,0.164080366,-0.411339939,-0.651783943,0.548217237
12020,12.020708,0.188948929,-0.0556593724,0.614450216,7.4073019,0.712614,2.80470395,0.1674494,-0.416211665,-0.647088289,0.549057007
12021,12.02167,0.196272537,-0.0468710512,0.585155785,7.42592192,0.737618029,2.88211012,0.169126168,-0.418644458,-0.644683361,0.549508989
12022,12.022626,0.186019495,-0.0366180092,0.536820054,7.44587183,0.760227978,2.96324015,0.170795962,-0.421077549,-0.64223963,0.549981296
12023,12.023477,0.186019495,-0.0366180092,0.536820054,7.44587183,0.798798025,3.03984809,0.172469422,-0.423511565,-0.639753163,0.550474107
12024,12.024238,0.172837004,-0.0146472035,0.587352872,7.48311186,0.798798025,3.03984809,0.172469422,-0.423511565,-0.639753163,0.550474107
12025,12.025509,0.185287118,0.0153795639,0.539749444,7.57966995,0.87460798,3.17976403,0.175837427,-0.428389251,-0.634649873,0.55151242
12026,12.026269,0.180160612,0.0153795639,0.539749444,7.57966995,0.87460798,3.17976403,0.175837427,-0.428389251,-0.634649873,0.55151242
12027,12.027543,0.204328492,0.0322238468,0.60273242,7.69192219,0.911315978,3.29680395,0.179231763,-0.433301747,-0.629379511,0.552591503
12028,12.028304,0.204328492,0.0322238468,0.60273242,7.69192219,0.911315978,3.29680395,0.179231763,-0.433301747,-0.629379511,0.552591503
12029,12.029574,0.23069346,0.0395474471,0.502399087,7.81401587,0.907060027,3.37554002,0.182644337,-0.438271612,-0.623962998,0.553666234
12030,12.030335,0.23069346,0.0395474471,0.502399087,7.81401587,0.907060027,3.37554002,0.182644337,-0.438271612,-0.623962998,0.553666234
12031,12.031606,0.290014625,0.0395474471,0.574902713,7.94542027,0.940576017,3.4447,0.186096802,-0.443290442,-0.618401051,0.554728925
12032,12.032466,0.290014625,0.0395474471,0.566114366,8.00127983,0.951481998,3.47236395,0.187839136,-0.44581303,-0.615567923,0.555255055
12033,12.033496,0.317111969,0.032956209,0.49068132,8.05208588,0.951748013,3.50561404,0.189584568,-0.448345542,-0.61270225,0.555775821
12034,12.034323,0.306126535,0.0219708048,0.49068132,8.05208588,0.951748013,3.50561404,0.189584568,-0.448345542,-0.61270225,0.556290448
12035,12.035337,0.305394202,0.0263649672,0.506060839,8.10129642,0.959461987,3.53088403,0.191336602,-0.450884521,-0.609805763,0.556290448
12036,12.036642,0.33981511,0.0146472035,0.525102258,8.21328163,1.01957798,3.56732607,0.194887936,-0.455967277,-0.603914022,0.55730772
12037,12.037489,0.33981511,0.0146472035,0.531693459,8.26435375,1.05442405,3.590734,0.196688741,-0.458507329,-0.600917935,0.557812393
12038,12.038251,0.351532876,0.0117177628,0.531693459,8.26435375,1.05442405,3.590734,0.196688741,-0.458507329,-0.600917935,0.557812393
12039,12.039522,0.374236047,0.00439416105,0.517778635,8.34229183,1.12464797,3.64552999,0.200324774,-0.463574171,-0.594826996,0.558823526
12040,12.040284,0.374236047,0.00439416105,0.517778635,8.34229183,1.12464797,3.64552999,0.200324774,-0.463574171,-0.594826996,0.558823526
12041,12.041554,0.338350385,0.00659124181,0.495075464,8.41437817,1.21615195,3.68463206,0.204012394,-0.468604565,-0.588611901,0.559838593
12042,12.042315,0.338350385,0.00659124181,0.495075464,8.41437817,1.21615195,3.68463206,0.204012394,-0.468604565,-0.588611901,0.559838593
12043,12.043587,0.360321224,0.0058588814,0.488484204,8.48646355,1.31191206,3.70617795,0.207770497,-0.473588347,-0.582277417,0.560850203
12044,12.044446,0.360321224,0.0058588814,0.488484204,8.48646355,1.31191206,3.70617795,0.209669098,-0.476062417,-0.579068422,0.561353087
12045,12.045207,0.366912454,0.0029294407,0.473837048,8.51599026,1.35181201,3.71947813,0.209669098,-0.476062417,-0.579068422,0.561353087
12046,12.046763,0.378630221,0.000732360175,0.471639931,8.57903194,1.42496204,3.77294397,0.213491306,-0.480982393,-0.572555244,0.562361777
